Gene_name,Com_Genes_No
OSBPL1A,2961
MYOC,2961
HPGD,2960
HOXD3,2959
PRX,2960
ASB15,2959
ING2,2961
CSRNP2,2960
PTCD1,2959
KRTAP5-11,2959
HDAC11,2958
LEP,2960
BPGM,2960
CPLX3,2962
PCDHB9,2961
GPX3,2959
AARS2,2960
GABRG1,2959
PINX1,2960
FLACC1,2958
ARSF,2959
GALT,2961
DRD5,2960
POLR2J3,2960
FGF7,2959
CDC25A,2960
HTR6,2959
CENPB,2960
KIAA0895L,2961
ZBTB47,2961
TRAV24,2961
PRH1,2961
ZNF462,2960
RPL22L1,2960
CABCOCO1,2960
ICOS,2962
SUPT6H,2960
SV2B,2960
DSN1,2959
BATF2,2961
DMAP1,2961
SCTR,2959
LRRFIP1,2959
RSC1A1,2960
INHBA,2960
DUSP26,2961
POTEB3,2960
DEFB134,2959
SCARA5,2962
KPNA1,2960
TXNL4B,2962
GPALPP1,2962
CAMK2N2,2959
COX7C,2961
SNRNP200,2961
FLII,2960
RNF121,2960
SAG,2960
DDIT4L,2959
ARID3A,2961
CHTOP,2961
RAD9A,2960
ANKRD20A4P,2961
FECH,2960
RXFP1,2960
C11orf24,2960
PON3,2959
OR52E5,2961
POLR2I,2961
DNAJC19,2961
IRX2,2960
RCAN1,2960
RNASEH2C,2960
ASCC2,2959
ANP32D,2960
TAS2R19,2961
GINM1,2960
DLG1,2960
PIMREG,2961
VEZF1,2960
BOLA1,2959
ATXN7,2960
TET1,2961
CABS1,2959
TDO2,2959
TOPAZ1,2962
ENSG00000254673,2960
PFN3,2958
KCNN2,2961
URI1,2960
ATL1,2961
SS18L2,2960
DNLZ,2960
LIPG,2960
KTI12,2962
MUC4,2962
KCNU1,2960
CNTNAP5,2962
PET100,2962
KCND2,2960
DENND2C,2961
PLD5,2960
PRM3,2960
NCOR1,2960
RASGRP4,2960
MPPE1,2959
MAP1LC3B,2960
ELAVL2,2962
FOS,2960
TRIB3,2961
ENSG00000281883,2958
AASS,2960
PRCD,2960
MEST,2963
SLC37A1,2959
SWT1,2959
ARAF,2960
GARS1,2960
ERCC6,2959
POTED,2962
IGKV2-30,2961
SLC38A2,2962
ARHGAP28,2962
TNFAIP8L1,2961
MINAR2,2960
ESRP1,2961
TMEM183A,2960
PLA2G7,2960
HSP90AB1,2959
TRIM73,2959
LIPC,2959
CLCN5,2962
APLN,2959
ALX3,2961
H2BC7,2961
FBXW9,2961
CNN2,2961
SORT1,2960
AKNAD1,2961
HADHB,2960
TFPI,2961
TMEM132B,2960
CAMKMT,2960
GPC5,2960
LDHAL6B,2960
ADARB2,2959
IL23R,2959
DDX27,2959
ARMC9,2959
ARHGAP21,2959
PGGHG,2960
NBEAL1,2959
NQO2,2961
IGSF22,2960
CALML5,2960
SLITRK4,2959
SDF2,2960
PTBP2,2960
EDC3,2959
TRBV12-3,2961
FNDC7,2959
TLCD2,2960
OR5AN1,2960
SLC18A2,2959
OR51A7,2961
BRD4,2960
OR6V1,2960
EED,2961
TRAJ25,2961
STK35,2960
PHF8,2958
PSMC1,2960
RBPJL,2961
OOSP4A,2961
SPATA24,2960
EPB41L5,2959
PCDHA3,2961
MDM1,2961
NOL7,2959
HACD3,2962
TMED4,2961
MAML1,2961
MT4,2960
ZSCAN21,2960
WDFY3,2958
PLEKHG6,2959
DIPK1B,2961
ENSG00000282936,2961
KDSR,2960
SUCLG1,2959
CFAP69,2961
ALDOB,2960
AOC1,2960
ZNF525,2960
IQCD,2960
SLC35F3,2960
KRT17,2961
IGFBP6,2959
TGFBR1,2958
SREBF1,2961
TP53I11,2959
UGT1A10,2962
PGAM1,2962
ZNF703,2960
PRKAA2,2960
TPPP,2960
TRBV24-1,2959
FGFBP2,2960
ICAM1,2959
SCUBE2,2959
GPR25,2960
TRIM52,2960
RBMXL1,2960
HSPA2,2962
DSC2,2959
ODAD1,2959
ZNF614,2961
UHRF1BP1,2960
GATAD2B,2959
ACTR3,2959
KRTAP10-7,2961
ANKFN1,2960
BFSP1,2960
CDK15,2960
ALDH9A1,2961
ST8SIA1,2961
OSR2,2961
CORO6,2959
CCNG2,2961
ENSG00000285253,2961
SEC14L6,2959
IPO8,2960
IFT22,2958
ZNF274,2960
SPP2,2959
BOLA3,2961
GLYATL1B,2963
PRR27,2959
ANAPC4,2960
CFHR5,2961
TRANK1,2961
LRRC8C,2962
ARMH1,2959
ATXN1,2961
OR52N4,2960
NUMA1,2960
SPINK13,2960
TPTE,2960
ITGB6,2959
SPACA1,2960
CRB1,2961
JOSD2,2960
PRDM6,2961
HBS1L,2960
SLFN12,2961
LRRTM1,2961
GALNT18,2959
UNC5D,2961
BMP7,2960
EIF3L,2960
TSPAN31,2959
RAD54B,2961
FAM156B,2961
ACAP1,2960
SMIM33,2960
NMUR1,2959
HINT2,2961
OR1N1,2960
ANO9,2959
PGM2,2960
ENSG00000259164,2960
ENSG00000286088,2960
FGD3,2959
RPL23A,2961
SESTD1,2961
TMEM132A,2960
VPS13C,2958
OR1K1,2962
TEX12,2961
ENSG00000273167,2960
ZFYVE16,2961
ALDH7A1,2961
MROH7-TTC4,2961
CC2D1B,2962
EFL1,2960
C8G,2961
LILRB3,2960
C11orf91,2960
AFMID,2959
SYK,2960
BORCS8,2959
PYDC2,2960
NKPD1,2960
IGHV3OR15-7,2960
GULP1,2960
F11R,2962
CTDP1,2963
OR5H14,2959
COG3,2960
IRAG2,2959
FXR2,2960
FAM120C,2961
ANKS4B,2961
MOAP1,2959
CARS1,2961
HCAR2,2962
VIT,2960
CRYBG3,2960
TMEM203,2961
C13orf46,2962
SLBP,2961
LRRC74B,2960
JAKMIP3,2961
SUMO4,2960
WASHC2C,2960
LHFPL3,2961
RBMXL2,2959
MROH1,2961
EGFL7,2960
JCAD,2960
CCDC85A,2961
PGRMC2,2962
BNIP3L,2958
KCNA5,2961
SLC17A6,2962
DUSP10,2961
MYO16,2961
AMHR2,2959
CDK8,2963
ECD,2962
MKNK2,2960
STRIP1,2961
SMARCD1,2960
NUTF2,2959
RTP5,2958
ZNF557,2960
NOB1,2960
TTC1,2959
ITPKC,2961
FSD1L,2961
PTGIS,2959
NCOA1,2962
BICRA,2961
C14orf180,2961
CHMP1B,2961
NAP1L4,2961
KLK7,2961
FLOT1,2961
ARID5B,2960
RAD1,2959
OMG,2960
LYZ,2962
ZNF285,2960
TSSK3,2961
ENTR1,2963
PER3,2961
SOAT1,2959
ENSG00000267120,2959
GIPC2,2960
C8orf82,2960
OR52E8,2960
KIF13A,2960
SRSF7,2961
USP17L3,2960
GTPBP4,2961
POU4F3,2962
OAS3,2961
FOXRED1,2961
RHOT2,2960
PLD5P1,2959
RANBP17,2959
ZBTB20,2960
TRIM3,2962
BCL11A,2960
SURF4,2959
FTMT,2962
MTRNR2L12,2959
NACA,2958
GHRH,2960
HTRA3,2961
PRKACB,2961
NR1I2,2962
RGPD5,2960
SLC25A17,2961
TIMM50,2961
MIEN1,2958
PAQR5,2959
GLTPD2,2961
CLASP1,2959
TENM1,2963
ENSG00000272162,2961
TXK,2961
TMEM187,2959
ZNF550,2961
OR2T34,2961
BLVRB,2961
PRDM11,2960
EVI5L,2961
ZBTB7A,2961
COL20A1,2960
RNF39,2960
JOSD1,2961
PTPN14,2959
EOLA1,2960
SPATA31A6,2961
ARHGEF19,2960
RPL23,2958
ZNF594,2961
TRAPPC10,2960
S100A11,2960
PCDHB6,2960
PAXBP1,2961
ENSG00000268133,2960
YWHAZ,2960
ESYT2,2961
POTEJ,2961
SRY,2960
CDADC1,2961
OR2T35,2961
ICOSLG,2960
TBC1D3F,2959
NAV2,2960
GIGYF2,2960
LRP4,2960
ZNF217,2961
GPRIN2,2959
HRAS,2961
PPIB,2961
CTAGE1,2959
SPAG6,2962
IGSF21,2959
ARL5C,2960
KRTAP20-3,2960
SMARCAL1,2960
ANKLE2,2961
KLF16,2959
TTC36,2961
ZNF141,2960
COLEC11,2962
MYBL2,2960
OR2T5,2961
EPHB1,2960
PLXNB2,2961
NKX2-8,2960
NHSL2,2960
SYNPR,2962
VEPH1,2960
PRSS55,2961
AGAP4,2961
ICAM3,2960
MMP11,2960
SP100,2961
VMO1,2960
C6orf163,2960
PDILT,2958
SZT2,2960
TSPAN32,2961
CFAP65,2960
LITAFD,2961
KDM5D,2962
ZFP90,2959
SMIM7,2959
GDAP1,2960
SIRPD,2960
SERPINE3,2960
NSA2,2961
MAGEB1,2960
ZSCAN5A,2960
VAC14,2961
NPBWR2,2959
ENSG00000262560,2959
CLIC4,2960
CCDC38,2961
SLC25A13,2959
SDCBP2,2959
RAN,2961
SALL4,2960
CNGA3,2960
ODF1,2961
CRNN,2960
TAS2R39,2961
SNIP1,2959
ABCG2,2959
FAM90A8P,2960
ZNF330,2962
RAE1,2960
CRACR2A,2962
PDCD5,2961
TRAV12-2,2960
SNX13,2960
NDN,2959
GOLGA1,2961
CHI3L1,2960
DLEU7,2959
GNS,2961
BOD1L1,2960
ZNF708,2959
CHRNE,2960
P3R3URF,2961
STRADA,2960
HSH2D,2961
LENG9,2960
FBXL5,2959
PTX4,2960
GARNL3,2961
CALCR,2961
SPINK7,2961
RTN1,2962
FAM117A,2959
ZBTB8OS,2961
LALBA,2959
LRRC37A3,2960
TMPRSS11A,2960
F2R,2959
ABRACL,2960
IFNB1,2961
GCNT2,2959
PROCR,2960
SPRY2,2961
HAPLN1,2960
ENSG00000283877,2960
CACNA1S,2961
UBP1,2960
FXYD2,2959
CLEC2B,2960
PABPC4,2961
VWC2L,2960
TAS2R5,2960
MAF,2962
AP3B2,2959
HMX2,2961
FOXN3,2959
SCG3,2960
GPRC5D,2959
CORT,2961
PAK1IP1,2960
YEATS2,2959
POLR1A,2961
ENSG00000269469,2960
TXNDC11,2959
THAP1,2961
OR5T1,2961
CALB2,2960
ZNF740,2960
SASH3,2959
MOXD1,2960
CDS1,2962
SNRPA1,2961
GPR83,2961
SPINT2,2962
PRSS23,2960
LMNTD1,2960
DROSHA,2961
TNFRSF10A,2960
WEE1,2959
RPS4Y1,2960
RRP12,2961
ADGRE1,2961
QSOX1,2959
PVRIG,2960
SUV39H2,2960
COL6A5,2961
MATN2,2959
TRBV23-1,2961
VNN2,2958
C1QL1,2958
NKX6-2,2961
MS4A6E,2961
CDRT1,2961
PEX26,2960
MARCHF2,2960
ZNF200,2960
ADAM2,2960
CLOCK,2962
ENSG00000268533,2961
TEX264,2960
NLK,2959
TMEM238L,2962
ENSG00000213204,2962
H1-8,2961
HHIP,2957
SYNPO,2959
OR10T2,2960
PRIMPOL,2958
SMCHD1,2960
CAMK1G,2960
IWS1,2961
SIL1,2961
BCO2,2960
SMNDC1,2961
EXO5,2960
SPATA33,2960
OR1D5,2961
MYC,2961
OR14L1P,2960
NUCB1,2962
OAZ1,2961
SORBS3,2963
ZNF514,2962
ASCL2,2960
SNAI2,2960
CTCFL,2961
TP53INP1,2962
MAGED4,2961
RNF4,2962
CNP,2959
TCP10L2,2960
HTN3,2960
CALCOCO1,2961
ASB5,2959
POLR3K,2961
TRBV11-3,2961
CTSS,2960
DHDDS,2961
ERVV-2,2961
M1AP,2962
KRTAP10-11,2959
OR10A7,2961
MUC19,2959
AGO4,2960
CAND2,2957
HEXIM1,2961
KANK4,2960
PEA15,2961
MRGPRX4,2961
ZNF497,2960
CDYL2,2960
PPBP,2959
OSTM1,2960
ANKRD29,2960
CUL4A,2958
STAM2,2960
IFIH1,2959
SNX27,2958
SHOC2,2960
DMTF1,2962
ZMAT2,2961
SCAI,2960
ETNK1,2960
POC1B,2960
CLCN2,2958
OTUD3,2961
FAM205C,2961
FANCE,2960
RNF169,2961
GSTK1,2959
TXNRD2,2960
SMYD1,2959
TMEM213,2962
GLOD5,2960
ENSG00000259900,2962
ZNRF4,2958
POP4,2960
SMTN,2961
RAVER1,2961
CCDC25,2961
CHURC1,2961
DNAJC14,2960
SMR3A,2960
FNIP2,2961
PSME3IP1,2960
AGER,2961
GAL3ST4,2959
POU5F1,2959
ENSG00000285942,2959
RNF150,2960
HORMAD1,2959
PPP4R4,2961
GPX1,2960
ARHGDIB,2961
ENDOD1,2961
CHST10,2960
DGUOK,2959
GOLGA8A,2960
FLRT1,2960
UBE2Q1,2959
EIF5A2,2962
TM4SF1,2959
ABCB10,2959
OR4C15,2959
RPL36A,2960
CHRFAM7A,2960
IL36B,2959
SLURP2,2962
FAM184A,2959
CELSR3,2961
KLHL18,2960
ETV1,2961
DDX43,2959
PFDN2,2962
DLX4,2962
GALNTL6,2960
SAT2,2961
MATR3,2960
ZDHHC12,2961
WNT5B,2961
FCRLB,2960
SLC31A1,2960
ZXDB,2961
RIOK1,2960
GORASP2,2960
IL2RG,2961
ALKBH5,2960
LIN37,2960
TAGAP,2960
GOLGA8S,2959
TANGO2,2960
OSCAR,2960
TXN2,2961
DENND4B,2960
SNRPB,2961
MTX1,2959
AP1S2,2961
PPP4R3A,2960
PRKD3,2960
TRAV18,2959
ENKUR,2958
JUN,2960
NPM2,2960
PDAP1,2959
PCCA,2960
CSPG5,2961
DPAGT1,2961
GSTM1,2960
OR10G6,2960
RPLP1,2961
QKI,2960
ZNF300,2962
HS6ST1,2962
WDSUB1,2960
PITHD1,2960
GLOD4,2961
SLC35B3,2961
C3orf84,2961
CREBBP,2960
ARL5B,2959
ALMS1,2960
TBL1X,2958
OR14K1,2961
ARL6IP4,2960
PCBP4,2960
MYOG,2962
OSBP,2958
RAB18,2960
ABHD5,2960
LAPTM5,2960
OR5D16,2960
STARD9,2960
PYGM,2959
KRT31,2962
IGLV5-52,2963
SALL1,2959
CD320,2961
PSMB7,2960
XIAP,2963
MYLPF,2961
CEP55,2959
RXFP2,2959
TBX15,2960
RECQL,2961
NT5C3B,2961
JADE2,2959
MIGA1,2960
DEFB132,2961
C15orf48,2962
DOC2A,2960
MATN3,2959
AP4M1,2961
ERCC8,2960
ENSG00000285304,2960
SDHA,2959
EPS15,2961
SPTBN4,2962
DPF1,2959
DDX23,2961
EFCAB6,2960
CASP2,2958
MTRNR2L7,2961
POLR2C,2960
TRIT1,2962
COA3,2961
ZNF346,2959
ATP1B1,2960
RBMX,2960
KLC4,2961
EPSTI1,2960
RPL36A-HNRNPH2,2960
ENSG00000206549,2960
PPP1R26,2960
GNG14,2961
PEDS1-UBE2V1,2960
PAGR1,2959
CHRNA2,2961
ENSG00000259066,2960
OPRD1,2961
FHL3,2959
ZNF584,2959
NOP56,2961
ENSG00000285978,2961
LAMB4,2961
ORC1,2959
GART,2961
KCNK13,2958
ABCB4,2961
SOWAHA,2958
TEDC1,2961
TEKT1,2959
COMTD1,2961
HEATR6,2959
GPR42,2960
SLC29A4,2960
EPS8L3,2959
COPS9,2960
OR8J3,2959
SLC22A2,2960
COX15,2960
VPS29,2960
OR51B5,2960
TCEAL7,2962
PCDHB3,2959
TMX1,2960
NELFB,2959
RAB6A,2961
FLNC,2961
SUSD3,2960
ACTR1A,2959
ZNF736,2960
EIF3H,2959
TRIM7,2960
OR7G2,2962
HMBS,2960
ZNF621,2961
IFNA21,2961
ENSG00000284946,2960
CCNB1IP1,2961
GPR6,2961
HRH3,2959
EBF1,2960
LSP1,2962
ANGPTL5,2960
FAM53C,2961
OR4C6,2960
ENSG00000262302,2961
PGBD1,2961
STOX1,2961
ENSG00000258311,2961
KRT35,2960
ZNF705A,2959
SLC30A4,2960
ENSG00000268434,2960
RASA1,2959
ALG13,2960
FEV,2961
RAB3A,2962
MPV17,2960
TMEM268,2960
CLEC4E,2959
CIART,2958
CARHSP1,2960
CGB2,2961
ENG,2961
SNRPF,2960
GPR21,2959
TCHH,2961
EXO1,2959
ILVBL,2960
PLEKHM2,2961
OR4F17,2959
BTN3A3,2961
B3GNT8,2959
PWP1,2959
OR5T2,2961
TWIST2,2961
BLVRA,2962
ATAD2B,2959
SULT2A1,2960
GPX4,2960
ATP13A3,2961
OVGP1,2960
OR2L3,2960
ANGPTL1,2959
OR5H6,2959
SLC26A2,2961
TEX48,2962
LRRC56,2961
SPIN4,2962
THSD4,2960
MAST1,2959
SLC41A3,2959
GJB2,2960
FAM20B,2959
TANK,2960
PSMD6,2960
SCGB3A2,2960
PKDREJ,2959
SPIRE1,2960
PANK2,2962
DCLK3,2961
ZFP42,2961
NUTM2G,2960
SLC22A10,2960
CHRNG,2961
BORCS8-MEF2B,2961
COLQ,2960
FAM71E2,2959
HPS6,2959
SMAD1,2962
PINK1,2960
TVP23C-CDRT4,2959
SF3A1,2960
POPDC2,2958
ZFP69,2960
RNF182,2960
ZNF280D,2960
CEP41,2960
CGB5,2960
FAM167A,2959
MKNK1,2960
TMEM126A,2960
KLF14,2961
CSN1S1,2962
PCDHB7,2960
SNAPIN,2962
COLEC12,2960
ERC1,2959
PRR36,2962
MT-CYB,2960
GREB1,2960
PALM2AKAP2,2960
ARMC2,2962
FOXC1,2961
TEKT3,2959
ENOX2,2959
CCZ1B,2961
ABHD14A,2961
MFSD4B,2960
ANKRD36,2960
UBA2,2958
RORA,2960
RANBP6,2960
PAQR7,2960
PDE4A,2960
TIMM17B,2961
LTO1,2961
ZFP91-CNTF,2960
DMRT2,2960
TTLL11,2961
CST11,2962
ARL11,2960
SLC13A3,2958
TDGF1,2961
CCDC51,2960
AP2A2,2961
C18orf63,2960
CUL7,2959
KLHDC2,2959
CALY,2960
SLN,2959
KIF20A,2959
PIGB,2961
SIPA1L2,2959
CYB561D1,2960
SHROOM2,2961
DGAT2L6,2959
ERMN,2960
ZNF554,2961
GPR142,2961
KIAA1614,2958
ZBTB9,2959
ENSG00000258052,2960
GLDN,2960
LRRC1,2961
ARMT1,2960
MTNR1A,2959
ULK3,2961
NCF1,2961
GOLGA8N,2959
GEN1,2960
SLC15A3,2958
POTEM,2960
GRAMD1C,2961
BAMBI,2962
RAPGEF5,2958
MLEC,2961
RELB,2959
RASAL1,2961
CLC,2958
IGLV5-45,2961
PDCD6IP,2960
ITIH4,2959
ABCA6,2960
ZC3H10,2960
PITPNA,2960
NOXO1,2959
BTNL2,2961
C19orf33,2960
DDX60,2960
DSCAML1,2959
SLC4A10,2958
PLPP5,2958
KIAA1549L,2961
C11orf45,2961
AMDHD2,2961
CALCA,2960
TAFA3,2961
ACCS,2960
PAK1,2959
GDF1,2961
RTCB,2960
KRBOX4,2960
BTN2A2,2960
KRT6A,2959
EFCAB12,2958
POR,2959
C9orf131,2959
OR6C76,2960
LTA,2961
OR5B3,2957
GSTZ1,2960
GCDH,2960
MTDH,2960
KCNS2,2961
METRNL,2961
MRPL1,2959
ARHGAP9,2959
KCNA3,2960
RPL9,2961
HEPACAM2,2960
ABHD14B,2962
LHFPL1,2959
SHC2,2960
CCDC124,2960
ATP6V1H,2960
KNDC1,2963
PGBD4,2960
GNAZ,2959
PGF,2959
NAPG,2960
MMP12,2960
FAM25G,2959
PAFAH1B1,2959
FIBP,2962
TNPO2,2960
NUP62,2960
ARIH2,2961
TRBV9,2959
CABLES1,2958
TKTL2,2958
MBOAT2,2959
CCDC177,2962
ATP5MC2,2960
OR2T10,2960
LDAH,2959
ANKIB1,2960
ICE2,2963
NAPEPLD,2962
SMIM24,2960
ATP5MJ,2960
PLA1A,2960
PGM5,2959
ENSG00000276418,2960
ENSG00000284952,2960
CDAN1,2961
FBXO7,2961
NR0B2,2960
LIN28B,2960
BRAF,2962
S100A5,2960
ENSG00000251537,2960
CNIH3,2959
EVPLL,2961
HAUS2,2960
TRIM6,2960
TRDMT1,2959
GLRX5,2960
RCC2,2961
RPAP3,2960
SCRG1,2959
HDAC4,2960
UNC79,2959
OR10AG1,2960
SFMBT2,2959
PYCR1,2960
UPK1B,2960
LRRC41,2961
ENSG00000288623,2961
OR4D9,2960
ZNF24,2960
G6PD,2960
OR10H2,2962
NASP,2961
WRAP53,2961
BEST2,2961
ASCL1,2959
CARS2,2961
CUL4B,2960
FAM83B,2960
PTGDR2,2961
TRAV8-3,2960
OLA1,2960
CSNK2B,2959
GK2,2960
PPT2,2960
H3C8,2961
RRP8,2961
ENSG00000288534,2960
CYP11B2,2959
ART5,2961
PLEKHO2,2959
MARCHF4,2960
CISH,2960
ISX,2960
A1BG,2960
TMEM67,2960
TPX2,2960
AHI1,2959
DCTN3,2961
SAYSD1,2960
UBE2D3,2960
UBE2E1,2960
NFRKB,2962
IPO11,2960
HCN2,2960
TFAP2D,2961
ZNF667,2961
ZNF256,2960
CXCR4,2960
MTRNR2L6,2960
LGALS16,2961
DDX4,2960
SLC26A11,2961
TNS1,2962
OTOP1,2961
RASL10B,2962
RNF133,2960
UCHL5,2959
GABRE,2959
CYRIA,2960
RILPL1,2961
WNT5A,2961
GCN1,2959
DCAF12L1,2962
PKD2L1,2960
OR1E2,2960
PNMA5,2961
STARD4,2960
RNASEH2B,2960
SPANXC,2961
TM9SF1,2961
SIRT5,2959
EBF2,2962
IGHJ2,2961
EIF4EBP2,2958
NEK3,2961
LCE1C,2960
ZNF17,2961
CBLL2,2960
TRIM49,2961
CORO7,2961
ENSG00000214265,2960
GNAI2,2961
HAUS5,2961
DDIT3,2961
NPIPB9,2960
RPL37,2961
AHDC1,2959
NSUN7,2962
ENSG00000261459,2960
ST6GALNAC3,2960
ECHDC3,2961
RNPEP,2961
RBMS2,2960
DHX36,2960
TXNDC5,2960
CFAP45,2960
GAS1,2961
OR11H6,2961
HSPBP1,2960
RTL8A,2960
IFI27,2962
TPK1,2960
XRN1,2961
GUCY1A1,2961
B3GNT3,2961
DPY19L3,2962
SCHIP1,2961
COBLL1,2957
PDZD7,2962
PLAC8L1,2958
GFPT1,2959
KLHL35,2961
RPGRIP1L,2959
TCERG1,2960
RAI14,2961
RGS11,2962
LCN15,2960
PLIN3,2958
ZNF695,2961
SLC1A7,2961
PIGG,2959
GPR139,2960
NIPSNAP1,2960
DNALI1,2960
GBE1,2961
LRRC75B,2959
SEPTIN10,2962
ZNF583,2958
CCDC39,2959
OR4F21,2960
TRBV20OR9-2,2959
UBL4B,2963
LRAT,2962
LEMD1,2961
FIBIN,2961
PIAS4,2961
NPBWR1,2960
PIK3R2,2960
AS3MT,2961
INAFM1,2961
VSIR,2962
NR1H4,2959
EPHA1,2959
ZNF688,2960
CXADR,2961
OR5M1,2959
ATP6V0C,2960
ARR3,2961
KIF14,2959
H3C2,2961
BMP2,2961
LRRC9,2961
ADPRH,2960
CCDC190,2961
COBL,2961
ENTPD6,2961
TAAR6,2961
NPHS2,2958
BOLA2,2960
ELAC1,2960
OR6K2,2959
KRT16,2962
JMJD7-PLA2G4B,2960
EXOG,2961
EEF2,2962
SPN,2959
TRGV4,2959
SLC35B1,2959
PACS2,2959
PRR19,2960
YJEFN3,2960
HDAC10,2961
TMPRSS4,2961
TCF7L2,2960
BEND4,2961
CACUL1,2961
SNAPC1,2961
BUB1B,2961
HUNK,2960
ARHGEF38,2962
PUS7L,2963
METTL4,2961
FCHSD1,2959
PJA1,2959
CDK14,2959
USO1,2960
ALOX12B,2959
QPCT,2960
ACSM4,2959
EXOSC5,2960
TOPBP1,2960
KCNH4,2961
MLLT1,2961
KLK14,2960
CCDC142,2960
NAGA,2960
USP17L10,2960
STX3,2960
SLC6A11,2961
PTPN4,2958
TRAJ27,2959
MIIP,2962
CAPN14,2958
ACTN2,2961
STK19,2961
SNRPD1,2961
CCDC92,2959
PFKFB4,2960
METTL11B,2961
SLC2A8,2961
C2CD2,2959
RBSN,2959
PARK7,2959
NDP,2960
RBM48,2962
ARHGAP42,2960
F9,2960
MAGEB18,2959
CYP2B6,2961
SPATA31D4,2960
CGB8,2959
RLF,2958
ST3GAL3,2958
SCN5A,2961
PGA3,2960
BANK1,2960
RHBG,2960
DPH2,2961
RALYL,2962
OR8B3,2959
HES1,2961
FBXO31,2960
TUBGCP4,2961
SPACA6,2961
ZNF180,2960
HNRNPLL,2960
MBD6,2959
KMT2D,2959
CLPTM1,2960
TCEAL2,2960
PLEKHG2,2961
SIGMAR1,2961
MYEF2,2960
H2BC11,2960
CTPS1,2962
KRBOX1,2962
EIF4A2,2960
FBXO43,2962
TPPP3,2960
RBM33,2961
RUNX3,2960
PPIL1,2960
IREB2,2961
OTC,2962
TVP23C,2961
TMEM159,2961
RTN4IP1,2964
IGFALS,2959
ENSG00000266076,2960
LRP12,2962
METTL21A,2959
PRG4,2960
PDLIM3,2959
GNG13,2960
PGAP2,2960
NRL,2959
ENPP6,2959
YRDC,2961
ADAM22,2959
CYYR1,2961
TUBE1,2959
TOB1,2961
SLC5A4,2961
TRAJ45,2958
ARHGAP11B,2960
HSF5,2961
ANOS1,2960
SYCP1,2961
CTSH,2960
KRTAP11-1,2960
PCCB,2960
SLC44A1,2960
IGKV6D-21,2960
ERP29,2960
ZDHHC18,2961
HYLS1,2959
CDKN1A,2961
CTXN1,2959
MTX2,2960
H3C12,2961
GSDMC,2959
AIFM1,2961
IGHV4-34,2959
TPSB2,2960
FMO1,2962
ARHGEF40,2960
TMEM196,2961
ZBTB14,2963
GRAMD2A,2961
DIMT1,2960
RAB8A,2959
TTC17,2960
OR5D13,2960
OR14A2,2960
TIGD2,2962
GABRA4,2963
FANCA,2960
COQ10B,2960
SLC13A5,2961
ZNF14,2959
KMT5A,2961
TLR2,2960
TMEM42,2958
TMED8,2961
GKAP1,2960
CYP27B1,2961
PCED1A,2960
GAST,2959
METTL18,2961
VRTN,2960
CMTM2,2961
TALDO1,2960
PRDM14,2962
EYA2,2960
GTF2H5,2961
CENPE,2960
NOCT,2960
CPLX1,2959
MBTD1,2959
ITGA1,2961
CEP68,2960
CCDC103,2961
ISLR2,2960
CCNH,2960
SIAH3,2960
OAT,2960
CCNB3,2961
TESMIN,2960
XRCC6,2960
STK39,2961
ZNF875,2960
DCTN4,2960
UBAP1,2959
SFRP4,2961
NPTX2,2959
RAF1,2962
FAM153A,2960
CCDC175,2960
PANX3,2959
ENSG00000285827,2960
SLFN5,2961
AP1S1,2959
TMPRSS2,2961
POU2F1,2960
IL13RA1,2960
MED18,2960
C9orf64,2960
DNAJC22,2962
OR4A8,2960
FGFR1,2960
ANTKMT,2960
ATOH7,2962
SHF,2961
C4orf19,2959
TLR1,2961
COG1,2962
KCNJ6,2960
ENSG00000268614,2962
ENSG00000284773,2961
LRP2BP,2961
KRTAP10-9,2959
PTCH1,2961
PILRB,2960
TMEM158,2960
QARS1,2961
TEX19,2958
PPIP5K1,2961
SNAPC5,2961
TRAJ19,2959
SLC39A9,2959
OR4A15,2958
TMEM106C,2962
ERGIC2,2960
ZNF629,2960
PRAM1,2961
CDH20,2959
PPEF2,2960
SYT7,2962
TNC,2961
LYPD3,2960
RNF114,2960
MAP2K4,2960
IGHV4-28,2961
ENSG00000287694,2958
XIRP1,2961
MAP4,2959
RNGTT,2962
FAM227A,2960
WDR54,2960
MYBPC2,2959
MTREX,2961
CST5,2961
CRHR2,2960
SMPD3,2962
TG,2960
RAB42,2960
KARS1,2961
LIMS1,2960
H1-3,2961
ICE1,2961
FHOD1,2960
ZNF587,2960
RGS14,2959
IQCJ-SCHIP1,2960
SBK1,2960
ZNF69,2959
ACADSB,2958
FAS,2962
ADGRB3,2960
IGLJ6,2958
MCCC1,2959
LRBA,2960
ZNF431,2959
FSD2,2958
KCTD21,2957
EDARADD,2960
SPINK8,2960
PIGK,2961
WDR97,2961
MTRF1,2959
DNAAF3,2959
RXRG,2959
OR51E1,2960
CIAO3,2962
ARFGEF1,2962
C2CD3,2961
PIP4K2C,2959
SNAI1,2962
SFXN4,2961
OR56B1,2959
BAIAP2L1,2961
ASGR2,2961
GIMAP8,2958
NDUFS1,2960
LSM10,2960
THAP9,2961
SPDYE6,2960
GDAP1L1,2960
STAB1,2960
PPAN,2959
PLAG1,2962
ENSG00000285635,2959
H3C10,2960
OR12D2,2961
ZNF652,2961
IGHV3-74,2961
ISOC2,2961
DPP4,2959
