Gene_name,Com_Genes_No
KANSL1L,2968
SMOC1,2968
ESYT3,2968
CABP2,2968
HTATSF1,2969
SLC45A3,2968
GRIN2A,2968
TNRC18,2968
CRYZ,2968
VPS37D,2967
MPPED1,2968
DENR,2967
REELD1,2967
DAND5,2968
DDX47,2968
VPS8,2968
SPRED3,2967
C10orf99,2968
ADAM20,2968
DEFB4A,2968
ALDH3B2,2967
UGT3A1,2967
ITGA9,2968
TMEM18,2968
GTF3C5,2968
GRSF1,2968
FAM181A,2967
CAPN3,2968
CXorf65,2968
MRPL52,2968
GAPDH,2968
DNAJB4,2968
CSKMT,2968
PXDNL,2967
PAX9,2967
MCC,2968
C11orf52,2968
ZNF80,2968
HSPA4L,2968
DDHD1,2968
FOXD4L4,2968
HCN1,2968
ADAM8,2968
PNISR,2968
ATL3,2969
C1orf122,2968
EXOC2,2968
ARHGEF26,2968
NEXMIF,2969
DUSP19,2968
MFHAS1,2968
CMC2,2967
IFIT3,2968
FCGR3B,2966
CHST15,2968
ZBED9,2968
SMR3B,2968
SHOX2,2968
SFTPA2,2967
SLC25A15,2968
CPAMD8,2967
EPN1,2968
IL32,2968
SKAP1,2968
LDB3,2968
TCEAL5,2969
TRAJ42,2968
STX17,2969
GBP5,2966
POLR2H,2970
PTPRQ,2967
UPRT,2968
TRIM10,2968
PLAA,2967
ZNF530,2968
FGF5,2967
PINX1,2968
H4C1,2968
HSPBAP1,2968
PMM2,2968
POLR2J3,2968
TRIML2,2966
FAM90A7P,2970
DHX57,2968
IDO2,2967
PEX19,2968
GSTP1,2968
OR52A1,2968
MTIF3,2969
VCAN,2968
ATE1,2968
POTEI,2968
THRB,2968
ITGBL1,2968
SEPTIN4,2969
TMEM95,2968
C16orf72,2968
SMIM35,2968
DPM3,2968
OR51B2,2968
ELOC,2968
TBX5,2967
CDHR1,2968
UTP3,2967
ENSG00000286075,2969
FOXL2NB,2968
TRAV34,2968
FNTA,2968
SNRNP200,2968
RCC1,2969
LYSMD3,2970
URAD,2967
BZW1,2968
ASPG,2969
SPACA7,2968
C18orf25,2968
H2AC17,2968
COQ9,2968
GLIPR1,2968
SIGLEC12,2968
FAM71F2,2968
ANKRD60,2968
SRRM1,2968
INSC,2968
TSR1,2968
TMEM219,2969
SGTA,2968
ERICH2,2968
NME6,2967
EXPH5,2968
BRD8,2968
MSANTD3,2968
NUDT2,2968
CD1E,2969
ITPR3,2968
RABGGTB,2968
BAZ1B,2967
VAMP1,2968
NDUFAF8,2968
PEX11A,2968
PRDM15,2968
ENSG00000263620,2968
TRAJ34,2968
ADGRE3,2968
ENSG00000288708,2968
SS18L2,2968
CDK17,2967
EEF1A2,2968
SLC16A5,2968
MEX3C,2968
CHRNA1,2968
ATF6B,2968
JPT2,2968
FMNL1,2968
VPREB3,2967
FCF1,2968
PLA2G6,2969
FOS,2968
MROH8,2969
JUND,2969
ENSG00000284341,2968
NPIPA1,2968
RASA4,2968
NIPSNAP2,2966
GSTT4,2968
MYO18A,2968
CEP250,2968
OR2B3,2968
ENSG00000285043,2968
CNTN3,2967
TSPEAR,2967
ITGAE,2969
IGHJ1,2968
ZCCHC14,2968
MAGEB2,2968
RFX3,2967
ADGRA1,2969
RAB5C,2968
SYNJ2BP,2967
EDNRB,2968
ANKRD13C,2969
OR51L1,2968
SMPD1,2968
ARF6,2968
TMEM40,2968
TMSB4X,2968
PLPPR5,2968
GJD3,2968
GRID1,2968
OR2F2,2967
NRAS,2968
ANK2,2968
OGDH,2968
MAGEB10,2968
FAM210B,2968
TCEAL9,2968
INCA1,2968
PRRC2B,2968
PRPSAP2,2967
TRIM17,2968
TSSK2,2968
CCN4,2968
PTMA,2968
CD1D,2967
NEDD1,2968
ENSG00000251357,2968
SPEN,2970
BRD4,2968
SCN4B,2969
H2BC4,2968
SPATA5L1,2968
WASHC2A,2968
OR6V1,2968
BCAS1,2967
TRAJ54,2968
ZNF148,2968
BSDC1,2966
PLEKHF2,2968
FYB2,2968
ZC4H2,2968
GSR,2968
APIP,2967
PKD1L3,2968
PGBD2,2967
WDR59,2968
GTSE1,2968
TWNK,2968
HINFP,2968
PRAMEF7,2968
NT5C1B-RDH14,2967
PPP1R27,2969
GLT6D1,2968
TBC1D20,2967
NPAS4,2966
STC1,2968
ENSG00000288721,2968
AP1M1,2968
TSPO2,2968
OR10H4,2968
MYBBP1A,2968
TCTN2,2968
MAGEA11,2968
FMNL2,2969
TSKU,2968
ENSG00000269755,2968
TRABD2A,2968
TRAV27,2968
APOLD1,2968
CPLANE2,2968
CUTC,2968
CBX7,2968
PTBP1,2967
STUM,2969
CLASP2,2968
SLC7A1,2968
ABCA4,2967
VAV2,2967
ZNF611,2967
OR8A1,2968
MORC2,2968
DTYMK,2968
NCF2,2968
CBL,2968
BCLAF1,2968
TGIF2,2968
HLA-DQA1,2968
TRAV40,2966
PCGF3,2968
REXO1,2968
CISD3,2968
ENSG00000288706,2968
ALDH3A1,2968
ZBED4,2968
ENSG00000285772,2968
BMP5,2967
ENSG00000279493,2968
DTX4,2967
MRPL55,2968
VPS35L,2967
CTSL,2967
ADAMTS13,2968
CANT1,2969
OR2T12,2968
LAMA5,2968
VN1R1,2968
FTSJ1,2968
ACP5,2968
TRBV12-4,2968
RHEB,2969
SPG7,2968
C2orf78,2968
SERP2,2968
CTSO,2967
TRAV16,2968
AMTN,2967
CCR9,2967
IGHV1-18,2967
CECR2,2968
TRIM45,2967
PDCD6,2967
COL12A1,2968
CNTN5,2968
TP53TG3D,2969
VANGL2,2968
AP3S1,2967
PRPF3,2968
RGS21,2968
MAGI2,2969
KIR2DL1,2968
SPINK5,2968
RDX,2968
S1PR3,2967
OR7A10,2968
PARP1,2968
ZBTB42,2968
ACTC1,2968
TBXAS1,2968
SLC2A14,2969
NIPA1,2968
TMEM87B,2968
HSPA5,2968
RRS1,2968
SEC62,2969
XKR8,2968
DNAJC27,2967
GTF2H2,2968
OR1K1,2966
RNF187,2968
STIM2,2968
TRPC4AP,2968
PPP1R1B,2967
TSPAN33,2967
ZNF680,2968
GLYAT,2968
FAN1,2968
C6orf136,2968
HSPB3,2967
ANAPC13,2967
ASTN2,2968
EFHD1,2968
ELOVL1,2968
CD300C,2968
LTBP3,2967
SATB1,2966
ZNF205,2968
CABYR,2968
ZNF7,2967
RNF216,2968
FERMT3,2968
VIP,2968
ZNF770,2968
FGF4,2968
ST8SIA5,2968
PRXL2C,2968
MAP1B,2968
BTNL3,2968
ANAPC16,2968
NCAPG2,2969
MEF2D,2968
DHX38,2968
DXO,2967
PAGE2,2967
ZNF764,2968
STMN3,2968
SULT1B1,2966
BCL9,2968
H2BE1,2968
HOXB6,2968
HAND1,2969
LPAR1,2968
PRSS41,2968
FOXF1,2968
ENSG00000188897,2968
SPATC1L,2968
CLIP1,2967
SEC23IP,2968
SH3KBP1,2968
PRKCZ,2968
TTI2,2968
TAF3,2968
LIME1,2969
ZNF160,2967
FGF1,2968
RIPK3,2969
LHFPL4,2966
LIPH,2968
CBLB,2968
CLIP4,2968
HAGHL,2968
CRELD2,2967
STK25,2968
PEF1,2968
FEZ2,2968
CSNK2A2,2968
NPDC1,2968
HTR3C,2968
KDM5C,2968
RNF11,2969
CDK5RAP2,2968
CENPC,2967
ITPKB,2969
IQCH,2967
GPR148,2968
SEC61A2,2968
PHKG2,2968
MRPL46,2968
IRF1,2968
KRTAP1-4,2967
FBXO28,2968
MAPKAPK2,2968
DNAJC1,2967
RGS2,2968
HOXD10,2969
TNKS2,2968
ENSG00000261915,2969
WBP1L,2968
TMIGD1,2968
INSYN1,2968
KIFC1,2967
MRPS6,2967
CHST5,2967
ZNF555,2967
TOM1L2,2968
ECRG4,2967
HIBCH,2968
PACRGL,2968
RASSF3,2968
PAM,2967
AKAP12,2968
C16orf82,2968
NLRP3,2967
CHRD,2969
TTC16,2966
CST6,2968
IFNA13,2968
CCDC137,2967
ZDHHC20,2968
CCAR2,2968
LCORL,2968
ALG10B,2968
TMEM138,2968
FOXO4,2968
TJP2,2968
ABCA7,2967
TEX46,2969
GRIPAP1,2968
CNTLN,2968
IGHV3-20,2969
RRAGB,2968
DPYSL3,2967
CBY2,2968
TELO2,2968
GINS1,2968
PHF6,2968
ADAM19,2968
TBC1D8,2968
OR5J2,2968
CARTPT,2969
CCDC89,2968
FAM162A,2968
IFNA6,2968
ENSG00000288699,2968
MFAP3L,2968
NFIC,2968
NGLY1,2968
RAD18,2968
FBXO36,2967
DNAI2,2969
TNFSF4,2967
RPL23,2968
NKIRAS1,2967
ZNF420,2967
ENSG00000235007,2968
MAGEB5,2968
ENSG00000288634,2968
UNC119,2968
ARV1,2968
PPP2R1A,2967
CD63,2968
RALGAPB,2968
ERAP2,2968
PLP2,2967
RTP1,2968
OR8G3P,2968
DKK1,2968
ASB4,2969
ENSG00000267952,2968
NAPB,2968
ENSG00000284484,2968
OR52E2,2967
SLC26A3,2968
THOC6,2968
ZFHX4,2968
CTRC,2968
EVA1C,2969
OR2AJ1,2967
DGCR2,2968
TRMT10A,2968
ENSG00000283208,2968
ALG2,2967
CCL22,2968
TBCEL-TECTA,2969
RGS5,2967
VSIG8,2968
LRG1,2968
RAB5IF,2969
SORBS2,2968
DACH2,2968
ATG4C,2968
ZNF524,2968
P2RX2,2968
ZNF841,2968
VSNL1,2968
RNF227,2968
MYORG,2968
TGM2,2968
C10orf82,2967
TSPYL2,2968
FADS1,2968
RTL8C,2968
SAMM50,2968
ODC1,2968
SEC13,2968
FAM166A,2968
CSF2,2968
C2orf80,2968
LYG2,2968
RAN,2969
FAM89B,2968
PRKAG3,2968
CFAP53,2968
EYA4,2968
CERS1,2968
PCDHA6,2967
IZUMO4,2969
TRBV20-1,2967
SCN7A,2968
UHRF1BP1L,2967
PDE6H,2968
H2AC1,2967
HADH,2968
DEFB114,2966
NARF,2968
CENPVL2,2968
RNF181,2968
LRRC37A,2968
RSKR,2968
SPDEF,2968
SSU72P5,2968
VARS1,2967
COPZ1,2967
MYCBP2,2966
PHF7,2968
TBK1,2968
NHLH2,2969
XAGE2,2968
GK3P,2968
IFNAR2,2968
BARD1,2968
OR1E1,2968
RNF43,2969
OR4D5,2967
SCNN1G,2969
ZNF839,2968
RCL1,2967
DKK4,2968
WDR62,2969
RPRD2,2968
C1orf198,2968
ENSG00000243501,2968
SCG5,2968
TRIM63,2968
SPATA31D1,2967
COCH,2968
SPATA31A1,2968
ATP5F1A,2967
SIGLEC8,2968
OSBP2,2967
ABCB1,2968
ZNF335,2968
PTK7,2968
ALDH3B1,2968
OR4N4,2968
FAM107A,2968
GJC1,2968
AGBL5,2968
IRAG1,2968
MAMSTR,2968
FOXI3,2968
ACLY,2968
ST3GAL1,2968
PKD1,2968
FCRL2,2968
COL5A1,2967
IL1RN,2968
CCDC102A,2968
GSTM5,2969
ATP6V0A4,2968
SHKBP1,2968
EIF4G1,2968
NXPE4,2967
PRKCSH,2967
NPIPB13,2968
OR52N5,2968
KANK3,2968
TEAD4,2969
HAND2,2968
ATP6AP1,2968
TRIM42,2967
DCLRE1C,2968
DTWD1,2967
CTNND1,2968
IFI35,2967
ZNF44,2968
ATXN7L2,2967
GNPNAT1,2967
CPNE1,2969
MYL5,2969
CORO1B,2968
MAG,2968
ASCL5,2967
RNASE7,2968
ENSG00000285779,2968
BAG6,2968
PLEKHB1,2968
RECK,2967
HTRA4,2968
MYBPC3,2969
CFAP44,2967
RSPH10B2,2968
ODAD3,2969
ZNF286A,2968
PRAMEF27,2968
SLC25A45,2968
KCNG4,2968
EDN3,2968
KCNMB3,2968
OR51M1,2968
TERB1,2968
SCAF4,2967
CCDC90B,2967
TBX20,2968
PTPRE,2969
MYC,2968
ZNF705B,2967
ENSG00000279765,2968
ZNF276,2967
CAMSAP1,2968
PTK2,2967
ITGA11,2969
ABAT,2968
C18orf32,2968
RIBC1,2969
ENSG00000167807,2969
SLC16A12,2969
ZNF267,2968
PRMT8,2968
THSD7B,2968
CACNA2D1,2968
NR1H2,2968
FGF8,2968
ARL2BP,2969
NDUFA13,2968
AACS,2968
SNED1,2968
NCKAP1,2968
PRTN3,2967
ZFP2,2967
AUP1,2967
AOPEP,2968
CAMKV,2968
TGFA,2969
STATH,2968
LARP4,2968
PRKRA,2967
ZNF71,2968
C1orf87,2968
ZSCAN18,2968
SRSF6,2968
ZGLP1,2968
PTCD2,2968
RBFOX1,2969
GMPR2,2968
DMRTA1,2968
ADRA2B,2968
IL36A,2968
DEFB124,2968
ATP5MC3,2969
CHST11,2968
PARG,2967
ZFP36,2968
ZNF765,2969
GSKIP,2968
TERF1,2968
COQ4,2968
HDGF,2968
ASB3,2967
C22orf39,2969
CYP2C18,2966
NCOA2,2968
ENSG00000284512,2968
HOMER3,2968
SEC31A,2968
ENSG00000284732,2968
TXNIP,2968
GALNT17,2968
DPY19L1,2967
ZNF382,2968
LAMA2,2967
ACTN4,2968
TMEM275,2968
MRPL42,2969
SGSM2,2967
ENSG00000284337,2968
MSR1,2968
DBT,2968
ZSWIM3,2968
ICAM4,2970
ATP5PO,2968
TMEM208,2968
GPC6,2968
NSMCE2,2968
GJA1,2968
OR4C15,2970
SOX7,2969
CCDC196,2965
MAVS,2968
RBIS,2968
SLC16A6,2968
C1QTNF9,2968
KLHL5,2968
CNNM1,2968
BEX1,2968
CLCNKB,2969
PSMC3,2968
VPS13D,2968
CDH26,2968
BMPR2,2969
SYCP2,2968
TRAV2,2968
MSMP,2968
PTTG2,2968
NPY1R,2969
ENSG00000285713,2968
TMEM65,2968
CRKL,2969
ABTB1,2967
ASRGL1,2967
MATR3,2967
AAAS,2968
OR7G3,2968
MEF2C,2968
RTL9,2968
TCTE1,2969
RELL1,2967
CNTN2,2967
PPM1K,2967
IQANK1,2968
GAN,2968
KRT15,2968
PKN3,2968
AHRR,2968
CFAP47,2968
DVL1,2968
TNN,2967
CRNKL1,2969
FAM111A,2970
TNFSF15,2967
MED19,2967
JUN,2968
SERPIND1,2967
GRIN2B,2968
CALHM4,2968
INPP5J,2969
GSTA2,2968
PHYH,2967
NPHP4,2968
ARHGAP5,2968
RPS21,2968
IFITM1,2968
SLC16A11,2968
IGHG4,2968
TRPM3,2968
TRDD3,2968
ADCK5,2968
CREBBP,2970
SYT8,2967
CFAP91,2967
HSD17B4,2967
SCAF11,2968
ZDHHC14,2968
ACTB,2968
TRBV7-9,2968
TBC1D26,2969
NFU1,2968
RXFP4,2968
CLPP,2968
SYT10,2967
OR5D16,2967
MUSK,2968
PRSS45P,2968
FBXO32,2968
KRT8,2967
ENSG00000267110,2969
IL17B,2968
MOB3A,2968
CENPVL3,2968
GPR146,2968
TMEM45B,2968
ARHGAP15,2968
ALDH6A1,2968
RBBP4,2968
PPM1D,2967
ESPL1,2968
CYP7A1,2969
HSD11B1,2967
PAPLN,2968
PDSS1,2968
LAMC1,2968
ULK1,2968
SPOPL,2969
PSMA1,2968
HELZ2,2968
RPTOR,2968
LPL,2969
ZNF569,2968
FDXR,2967
BCL7A,2968
LRWD1,2968
SUCNR1,2968
KCNJ5,2968
ISCA1,2968
ZNF345,2968
MYF6,2968
RAC3,2967
SLC25A5,2968
NUB1,2966
RRBP1,2968
ENSG00000265303,2968
SMG7,2968
RCCD1,2968
SMIM12,2968
KCNE1B,2968
CDH2,2967
MGST2,2968
TRIM33,2968
RPA2,2968
ADNP,2968
RSRC1,2968
PITPNM3,2968
AKR1E2,2967
DPP8,2968
RNASEL,2968
SHANK2,2968
HDAC6,2968
CGAS,2968
PCDHA10,2968
ADAMTS7,2968
MAGEA4,2968
RPS23,2968
KLKB1,2968
AP1G1,2968
IL12RB1,2968
NFYA,2968
SMAD4,2967
TADA2B,2968
CLEC14A,2968
LRP1,2969
ENSG00000288678,2967
OR8J3,2967
MOCS1,2968
TP53BP2,2968
POU2AF1,2967
TMPRSS11F,2968
TRAPPC4,2968
NPY,2968
ATP1A2,2968
SRD5A1,2968
ERO1B,2968
KRT83,2967
MEAK7,2969
H3C4,2968
HPCAL1,2968
HADHA,2968
KRT72,2966
FAM53A,2969
TSNAX,2968
NAGK,2969
MRTFB,2967
MT-CO2,2967
REG3A,2967
TOM1,2968
DOCK8,2968
TFRC,2968
LAMC2,2968
BTNL9,2968
ZNF732,2968
RIC1,2968
ZNF781,2968
SNX31,2968
CYP4A22,2968
ZNF20,2969
C5orf34,2967
CDK20,2968
CEP152,2968
URB1,2968
POTEE,2968
NMRAL1,2967
BEST3,2968
ITGB8,2968
TEX22,2968
SEC14L2,2968
MIS12,2968
SMIM19,2969
SWI5,2968
RNF175,2968
KRTAP19-1,2966
VMAC,2968
OR4C6,2967
DBF4,2969
MRPS21,2968
FAM236C,2968
NMRK1,2968
OTP,2968
ARHGAP20,2967
ERRFI1,2969
NLRC3,2968
CASP8AP2,2968
PAXIP1,2967
TMEM30B,2966
PIAS3,2968
CNTF,2967
C2CD6,2969
BRSK2,2968
EEF2K,2968
MBNL3,2968
LONRF3,2968
C5AR1,2967
ZNF540,2967
TMEM235,2968
AP2A1,2968
TMEM35A,2968
ARPIN-AP3S2,2968
OR5H8,2968
DHX40,2968
GPBP1,2969
GMIP,2968
DBNDD1,2968
HTR3D,2968
TRAJ12,2967
SLC12A1,2968
SVIL,2968
HOMEZ,2968
TRAJ20,2968
STARD7,2968
ENSG00000254469,2968
PPP1R2,2968
FOXN1,2967
SYT14,2968
OMP,2968
ENSG00000268107,2968
ONECUT1,2968
COPG1,2967
AGK,2967
EPB41L3,2969
NAPRT,2968
SRGN,2968
PIGH,2968
KRTAP24-1,2968
RPF2,2968
ENSG00000288683,2968
IFI30,2968
IVL,2968
SNRPD2,2968
ACVR2B,2969
REL,2968
ECEL1,2968
PSEN1,2969
PKN1,2969
HLA-G,2968
GRTP1,2967
RGS16,2968
DNAJC4,2969
ACOXL,2968
MLKL,2967
MRPS7,2968
ENSG00000269547,2968
ZBTB46,2967
KRTAP9-2,2967
CHRNA3,2968
LSM2,2968
DUS4L,2967
GPR78,2968
C14orf28,2968
SRPK1,2968
ADAM29,2968
COMMD1,2967
KRTAP4-16,2969
TBC1D23,2968
SRSF12,2968
PHGR1,2968
IGF2,2968
UPK1A,2968
DNM3,2969
ANKRD36B,2967
KRT20,2967
RNASE12,2967
MAGI1,2967
ANKAR,2968
IFT20,2968
MS4A18,2967
THBS1,2968
TMEM54,2969
IGLV3-25,2968
COL8A1,2968
LRRC40,2968
XAB2,2968
RPS4Y2,2967
LOXL4,2967
TBPL2,2967
GGA1,2968
TMEM106A,2968
BAG3,2968
ATG4A,2968
IFT80,2968
CCDC93,2968
BANF2,2968
CDKN2AIP,2968
SMAD3,2968
XYLT1,2968
PCDHB1,2968
CARD10,2967
KRTAP7-1,2968
ELAVL3,2968
KCNJ13,2968
DHCR7,2968
KLHL38,2969
TRDD2,2968
AGXT,2968
APMAP,2968
GSN,2968
OR5M3,2968
SLC4A7,2967
BBIP1,2968
TTR,2968
NXPH1,2968
SLC36A2,2968
TESPA1,2968
PDZD2,2967
ENSG00000264545,2969
TRAJ59,2968
ARHGEF39,2967
MGAT4A,2968
VWA3B,2969
RFX8,2968
NFAT5,2968
PLD2,2969
TLCD3B,2968
PPP1R1C,2968
FOXB2,2967
ZNF512B,2968
HNF1B,2968
HVCN1,2968
TSNARE1,2969
RNASE1,2968
RARRES1,2968
YIPF1,2968
CAPN6,2968
TPM2,2968
TNFRSF10C,2968
ZNF641,2968
NCBP2L,2967
IL11RA,2968
MAJIN,2967
CPA4,2968
KCNMA1,2967
ENY2,2968
ATP5MGL,2967
TCAIM,2968
POLR3H,2967
P2RY12,2968
LEPROT,2967
PIWIL3,2969
ENSG00000288644,2968
ATOX1,2968
OR5AU1,2968
SLTM,2967
GNGT1,2967
RGS10,2968
ORMDL2,2968
DCAF11,2967
TNIP1,2969
TFF3,2968
ZNF124,2968
ZNF567,2968
SRSF11,2968
SNX2,2968
PDE4D,2969
CDIN1,2969
ENSG00000267303,2968
DDX39B,2968
ENSG00000257062,2968
NDUFB3,2968
ARRB2,2967
TSHZ1,2967
STYK1,2967
SLC23A2,2968
CA9,2968
CCL15-CCL14,2969
WNT10B,2967
PLEKHG4B,2968
ITGA5,2967
FAM209A,2968
FOXD4L5,2967
FNIP1,2968
NFX1,2968
CYFIP1,2968
EIF6,2968
TMEM216,2968
CD1A,2968
CCDC63,2968
CWC25,2968
MPDZ,2968
ARF3,2968
SERTAD2,2968
TMEM256-PLSCR3,2969
NKAPD1,2967
CCDC122,2968
C19orf53,2969
DMKN,2968
SDR9C7,2967
ANKUB1,2968
GJA5,2967
HJURP,2968
FLG,2968
ORC3,2968
RBM8A,2968
CNTNAP3C,2968
ZNF589,2967
CCZ1,2968
RNF144A,2967
MAP3K13,2968
MPV17L,2968
RUFY2,2967
CAPN10,2968
MUCL3,2968
INPP4B,2968
STAT6,2968
TRAPPC12,2968
RBM47,2968
NAT1,2968
FAM83F,2968
GLMP,2967
COMMD5,2968
ADCY10,2968
LCE2C,2967
CCNB1,2968
PSMB9,2968
RPL7A,2968
LSM4,2968
KIF22,2967
MUC15,2966
BHLHB9,2968
GRIN2C,2968
H3-2,2968
MCIDAS,2968
ZBTB5,2968
CDHR5,2967
OGFOD3,2969
C12orf60,2968
MEIS1,2968
GPR1,2968
SFRP5,2968
FPGT,2968
COPS5,2969
EMILIN3,2968
SPATS2,2968
TGM6,2968
MAST3,2968
PLOD2,2968
C17orf97,2968
ENSG00000271741,2968
CAMSAP2,2968
EML2,2968
RACK1,2968
YBX1,2969
CFAP20DC,2968
GPR12,2968
TNFAIP6,2967
SLC13A1,2967
SGIP1,2967
CLNK,2968
EPS8L1,2968
GRK1,2969
FXN,2968
MYO1D,2968
TRAJ6,2967
FARSA,2967
TAF11L8,2968
IKZF1,2966
EIF4E,2968
CEP162,2968
GCM2,2968
ARTN,2968
LRRC8A,2968
MYBPH,2967
LCTL,2968
OR5AC1,2967
GOLPH3L,2968
PLBD2,2967
ZFP69B,2967
OTOP2,2968
CCDC22,2968
GET3,2968
SLC48A1,2968
TSPY3,2968
RDH11,2968
BARHL1,2968
CCDC194,2969
GDF11,2968
L2HGDH,2968
GDPD5,2968
RPS6KA6,2968
TMEM14A,2968
ATL2,2967
IL18,2968
KDM4C,2967
MRPL37,2968
DNAJC21,2968
ZNF146,2968
XCL1,2968
DYNC1H1,2968
DPYS,2968
DTX3L,2967
MYNN,2968
ATXN1L,2968
TAF11L12,2967
OR6C68,2968
WDR47,2969
MYH7,2968
ENSG00000285946,2967
DHDH,2968
UBA5,2968
HNRNPDL,2968
SCYGR6,2968
TUSC3,2967
ZNRF1,2968
SLC15A5,2967
ITGB7,2968
NFATC1,2969
ZNF503,2969
PTPRU,2968
GPR88,2968
UGT2B11,2968
TCP11X1,2967
SCAP,2968
TFEC,2968
GRXCR2,2968
SCRN2,2968
AGPAT5,2968
RNASE8,2968
DAPK2,2968
MBD3,2969
DNAI1,2968
GNB1,2968
PCDHGA9,2967
GPR50,2968
FUOM,2968
PCDHA12,2968
HAP1,2968
FSD1,2968
MAP1S,2968
OR51C1P,2968
AVIL,2968
ACAD10,2968
TRAJ32,2967
PKDCC,2968
OR10G2,2968
SYNGR1,2968
ZC3HAV1L,2968
WASF2,2968
CPLANE1,2968
ENSG00000284922,2968
MRPS23,2968
P2RY13,2968
MINAR1,2968
USP43,2966
WNT9B,2968
AVPI1,2968
PPIP5K2,2968
NSG2,2968
FIZ1,2967
TUBA8,2968
PTCHD1,2969
PALM3,2969
IGKV1D-42,2969
SPATS1,2968
RAB36,2967
STXBP5L,2969
C4BPB,2968
SLC2A13,2968
LSMEM1,2968
GIMAP6,2968
MSH5-SAPCD1,2968
RFPL4AL1,2968
PELP1,2968
HYPK,2968
OR2G3,2967
NPAS1,2969
FBXW11,2968
GPR17,2968
TBXA2R,2968
KIAA0513,2967
ZNF30,2967
ANGPTL3,2968
RPL37,2968
NME3,2967
IRX3,2968
NRARP,2968
IGDCC4,2968
CXCL16,2968
ARL6IP5,2968
ZNF718,2968
THAP11,2968
HNRNPA2B1,2968
PNMA6E,2968
DISP1,2968
PIK3R3,2967
NLGN3,2968
TIAF1,2968
NAA38,2968
OR11H6,2968
KRTAP19-6,2967
BRF1,2967
TBC1D4,2968
PLGRKT,2968
ENSG00000265690,2968
TFCP2L1,2968
HTN1,2968
ENSG00000267168,2969
RBFA,2968
FAM110D,2968
KLRD1,2968
ENSG00000144785,2968
FAHD2A,2967
RALGPS2,2968
LINGO4,2968
TINCR,2968
SHISAL1,2968
MDFIC2,2966
C2CD2L,2967
AMOTL2,2968
ADAMTSL4,2968
RARS1,2968
ZBTB25,2967
JUNB,2968
ZBTB41,2968
TRGC2,2967
NCDN,2968
GPD1,2968
RAX,2967
MAPT,2968
APOA2,2969
ENSG00000273259,2968
BTBD16,2968
TGFBR2,2968
KIF1B,2968
PDCD10,2968
KCNK6,2968
TNFRSF6B,2968
WDR76,2969
KRTAP19-8,2968
S1PR5,2968
ELOVL4,2968
PSG8,2967
NDRG2,2968
ABCF1,2968
FOXL2,2968
UNC5B,2968
ROBO2,2968
ANGEL2,2968
ENSG00000203546,2968
VSTM2A,2968
YWHAE,2968
AGL,2968
GPX6,2968
TRIM75P,2968
GLO1,2969
CNIH4,2968
CRAT,2968
ORAI1,2968
ENSG00000285733,2969
RHBDF2,2967
ENSG00000260729,2968
GRIK3,2969
FLYWCH1,2968
TRPM7,2967
OR6C70,2967
DGKE,2968
CAMLG,2968
MEGF9,2967
GPR155,2969
ADGRB1,2968
EEF2,2968
MEIG1,2968
YY1AP1,2967
OR5P2,2968
SMARCC2,2968
B3GALT2,2968
SYNM,2968
ENSG00000284800,2966
DOK7,2967
MED14,2968
ALDOC,2967
TCF7L2,2968
XPNPEP2,2968
KCNK12,2967
NDUFC2-KCTD14,2968
PI4KA,2968
CPEB4,2967
PHLDB2,2968
H2AB1,2968
RMC1,2968
NXT1,2969
EPPIN-WFDC6,2968
OXNAD1,2968
RBP4,2968
VENTX,2968
SERPINA1,2968
TSKS,2968
RHO,2968
MT-CO3,2968
GCFC2,2967
VPS4B,2967
ENSG00000258881,2968
MS4A4A,2968
FAM174C,2968
ENSG00000257390,2968
ZNF134,2968
SNRPD1,2968
ENSG00000285542,2967
CLDN8,2968
KRTAP9-8,2968
APCDD1,2968
ARHGAP36,2969
DCAF17,2967
RAPGEFL1,2968
GPR137,2968
CREB1,2967
NFE2L3,2968
FBXL2,2969
MTRNR2L3,2968
PHETA2,2968
SPATA17,2968
NAA35,2968
RHPN1,2969
NDUFV1,2968
CUBN,2967
GPR179,2968
OR6M1,2968
C1orf112,2969
IFNL3,2968
PRRT4,2969
ACVR2A,2968
WASHC4,2968
INSYN2A,2967
FASTKD5,2967
ZFPM2,2968
ATF1,2966
RAD51AP2,2968
PLEKHS1,2967
C20orf85,2968
ATP1B4,2966
RTN2,2969
AKR1C3,2967
RPUSD4,2968
SOX5,2968
USP19,2968
TRIM5,2968
CCNJL,2968
CYTH4,2968
KHDC3L,2968
ADAM17,2968
MCRS1,2969
CDKL3,2968
PDIA6,2969
PABPC1L,2966
OR52B6,2969
EFNA2,2968
DCC,2968
SNX19,2969
NPY4R2,2968
NHSL1,2969
PCSK1N,2968
TRBC1,2967
IGKC,2968
MFSD4A,2968
RPS20,2968
PLAGL1,2967
AVEN,2968
SNAP23,2968
HIVEP1,2968
ENSG00000277639,2968
INKA2,2967
IGKV3D-11,2968
KHDC1,2968
TOX4,2968
ATP6V1G1,2968
KRTAP4-9,2968
MRFAP1L1,2968
APLP2,2968
ZNF700,2968
RBPMS,2968
STX12,2967
ENSG00000285566,2968
RND1,2968
GLRX,2968
HOXA10,2968
CPNE8,2969
DNASE2B,2968
ARMCX6,2967
EPRS1,2967
SPINT1,2968
POLR2E,2969
BNIPL,2969
TEX53,2968
